93,1944,1,1,
94,1944,1,2,
95,1944,1,3,
96,1944,1,4,
97,1944,1,5,
98,1944,1,6,
99,1944,1,7,
100,1944,1,8,
101,1944,1,9,
102,1944,1,10,
103,1944,1,11,
104,1944,1,12,
105,1944,1,13,
106,1944,1,14,
107,1944,1,15,
108,1944,1,16,
109,1944,1,17,
110,1944,1,18,
111,1944,1,19,19.8
112,1944,1,20,28.3
113,1944,1,21,39.3
114,1944,1,22,40.7
115,1944,1,23,19.9
116,1944,1,24,19.4
117,1944,1,25,21.6
118,1944,1,26,21.6
119,1944,1,27,21.3
120,1944,1,28,29.3
121,1944,1,29,23.8
122,1944,1,30,24
123,1944,1,31,29.1
124,1944,2,1,18.9
125,1944,2,2,20
126,1944,2,3,25.9
127,1944,2,4,26.8
128,1944,2,5,34.2
129,1944,2,6,35.8
130,1944,2,7,29.5
131,1944,2,8,22.9
132,1944,2,9,19.4
133,1944,2,10,21.2
134,1944,2,11,23.8
135,1944,2,12,22.7
136,1944,2,13,28.2
137,1944,2,14,37.4
138,1944,2,15,20.9
139,1944,2,16,21.6
140,1944,2,17,22.7
141,1944,2,18,20.4
142,1944,2,19,20.7
143,1944,2,20,23.2
144,1944,2,21,23.9
145,1944,2,22,22.9
146,1944,2,23,25.4
147,1944,2,24,20.6
148,1944,2,25,21.7
149,1944,2,26,31.5
150,1944,2,27,26.8
151,1944,2,28,21.2
152,1944,2,29,20.8
153,1944,3,1,21.6
154,1944,3,2,32.5
155,1944,3,3,32.3
156,1944,3,4,23.8
157,1944,3,5,23.5
158,1944,3,6,20.1
159,1944,3,7,22.9
160,1944,3,8,34.7
161,1944,3,9,17.1
162,1944,3,10,19.4
163,1944,3,11,24.3
164,1944,3,12,18.2
165,1944,3,13,19.1
166,1944,3,14,19.1
167,1944,3,15,21.7
168,1944,3,16,19.4
169,1944,3,17,18.2
170,1944,3,18,22.7
171,1944,3,19,25.4
172,1944,3,20,27.7
173,1944,3,21,31.2
174,1944,3,22,20.9
175,1944,3,23,22
176,1944,3,24,17.7
177,1944,3,25,16.7
178,1944,3,26,27.6
179,1944,3,27,28.6
180,1944,3,28,32.2
181,1944,3,29,32.7
182,1944,3,30,32.4
183,1944,3,31,30.4
184,1944,4,1,29.6
185,1944,4,2,14.5
186,1944,4,3,16.6
187,1944,4,4,14.6
188,1944,4,5,16.8
189,1944,4,6,22.7
190,1944,4,7,23.6
191,1944,4,8,26.7
192,1944,4,9,21.8
193,1944,4,10,14.8
194,1944,4,11,15
195,1944,4,12,12.4
196,1944,4,13,14.9
197,1944,4,14,16.7
198,1944,4,15,18.5
199,1944,4,16,23.1
200,1944,4,17,23
201,1944,4,18,18.4
202,1944,4,19,17.2
203,1944,4,20,14.7
204,1944,4,21,17.4
205,1944,4,22,17.8
206,1944,4,23,14.2
207,1944,4,24,13.4
208,1944,4,25,14.9
209,1944,4,26,15.1
210,1944,4,27,19.8
211,1944,4,28,17.3
212,1944,4,29,16.7
213,1944,4,30,18.5
214,1944,5,1,17.2
215,1944,5,2,16.2
216,1944,5,3,10.5
217,1944,5,4,12.1
218,1944,5,5,13
219,1944,5,6,16.4
220,1944,5,7,17.4
221,1944,5,8,14.8
222,1944,5,9,14.4
223,1944,5,10,13.9
224,1944,5,11,12.9
225,1944,5,12,14.6
226,1944,5,13,14.6
227,1944,5,14,13.8
228,1944,5,15,13.3
229,1944,5,16,13.5
230,1944,5,17,16.8
231,1944,5,18,16.7
232,1944,5,19,17.8
233,1944,5,20,18.6
234,1944,5,21,15.1
235,1944,5,22,17.7
236,1944,5,23,14.8
237,1944,5,24,19.7
238,1944,5,25,17.8
239,1944,5,26,18.5
240,1944,5,27,17.2
241,1944,5,28,17
242,1944,5,29,12.8
243,1944,5,30,14
244,1944,5,31,12.8
245,1944,6,1,12.1
246,1944,6,2,15.4
247,1944,6,3,13.7
248,1944,6,4,12.4
249,1944,6,5,11.4
250,1944,6,6,12.9
251,1944,6,7,12.8
252,1944,6,8,13.2
253,1944,6,9,15.8
254,1944,6,10,16.6
255,1944,6,11,12.5
256,1944,6,12,12.4
257,1944,6,13,15.2
258,1944,6,14,14
259,1944,6,15,14.9
260,1944,6,16,15
261,1944,6,17,12.3
262,1944,6,18,14.9
263,1944,6,19,12.9
264,1944,6,20,12.6
265,1944,6,21,13.3
266,1944,6,22,11.8
267,1944,6,23,12.9
268,1944,6,24,12.3
269,1944,6,25,11.2
270,1944,6,26,10.4
271,1944,6,27,11.4
272,1944,6,28,12.6
273,1944,6,29,14.6
274,1944,6,30,13.4
275,1944,7,1,12.3
276,1944,7,2,15.7
277,1944,7,3,15.4
278,1944,7,4,14.4
279,1944,7,5,10.7
280,1944,7,6,12.6
281,1944,7,7,12.9
282,1944,7,8,12.3
283,1944,7,9,11.6
284,1944,7,10,12.1
285,1944,7,11,12.3
286,1944,7,12,11.5
287,1944,7,13,11.9
288,1944,7,14,11.4
289,1944,7,15,11.5
290,1944,7,16,14.6
291,1944,7,17,8.7
292,1944,7,18,9.1
293,1944,7,19,10.1
294,1944,7,20,12.8
295,1944,7,21,9.9
296,1944,7,22,12.1
297,1944,7,23,10.7
298,1944,7,24,14.2
299,1944,7,25,14.9
300,1944,7,26,13.2
301,1944,7,27,13.6
302,1944,7,28,16.4
303,1944,7,29,17.2
304,1944,7,30,15.2
305,1944,7,31,16.9
306,1944,8,1,11.1
307,1944,8,2,11.6
308,1944,8,3,12.1
309,1944,8,4,12.9
310,1944,8,5,10
311,1944,8,6,12.6
312,1944,8,7,10.7
313,1944,8,8,16.7
314,1944,8,9,18.7
315,1944,8,10,10.8
316,1944,8,11,10.8
317,1944,8,12,15.7
318,1944,8,13,17.9
319,1944,8,14,13.3
320,1944,8,15,15.1
321,1944,8,16,12.8
322,1944,8,17,12.3
323,1944,8,18,13.1
324,1944,8,19,11.7
325,1944,8,20,9.2
326,1944,8,21,
327,1944,8,22,
328,1944,8,23,13.7
329,1944,8,24,14.9
330,1944,8,25,21.3
331,1944,8,26,16.6
332,1944,8,27,12.6
333,1944,8,28,
334,1944,8,29,19.1
335,1944,8,30,11.7
336,1944,8,31,13.5
337,1944,9,1,19
338,1944,9,2,19.7
339,1944,9,3,14.6
340,1944,9,4,13.9
341,1944,9,5,17.4
342,1944,9,6,21.5
343,1944,9,7,23.7
344,1944,9,8,17.7
345,1944,9,9,11.3
346,1944,9,10,14
347,1944,9,11,12.9
348,1944,9,12,12.5
349,1944,9,13,19.3
350,1944,9,14,16.6
351,1944,9,15,15.3
352,1944,9,16,11.1
353,1944,9,17,12.6
354,1944,9,18,19
355,1944,9,19,21.2
356,1944,9,20,20
357,1944,9,21,14.5
358,1944,9,22,16
359,1944,9,23,16.7
360,1944,9,24,25.5
361,1944,9,25,21.8
362,1944,9,26,25.6
363,1944,9,27,15.9
364,1944,9,28,20.5
365,1944,9,29,27.6
366,1944,9,30,29.2
367,1944,10,1,20.7
368,1944,10,2,13.2
369,1944,10,3,14.4
370,1944,10,4,19.8
371,1944,10,5,17.1
372,1944,10,6,19.1
373,1944,10,7,26.8
374,1944,10,8,32.4
375,1944,10,9,22.2
376,1944,10,10,18.2
377,1944,10,11,18.1
378,1944,10,12,22.8
379,1944,10,13,31.9
380,1944,10,14,22.4
381,1944,10,15,16.4
382,1944,10,16,13.9
383,1944,10,17,12.6
384,1944,10,18,14.8
385,1944,10,19,26.3
386,1944,10,20,28.8
387,1944,10,21,23.7
388,1944,10,22,16
389,1944,10,23,15.8
390,1944,10,24,24.8
391,1944,10,25,20.6
392,1944,10,26,20.4
393,1944,10,27,14.4
394,1944,10,28,15.4
395,1944,10,29,14.2
396,1944,10,30,23.4
397,1944,10,31,23.2
398,1944,11,1,17.4
399,1944,11,2,20.2
400,1944,11,3,24
401,1944,11,4,26.9
402,1944,11,5,16.4
403,1944,11,6,22.1
404,1944,11,7,18.8
405,1944,11,8,16.3
406,1944,11,9,19.1
407,1944,11,10,18.7
408,1944,11,11,20.7
409,1944,11,12,15.1
410,1944,11,13,19.7
411,1944,11,14,22.8
412,1944,11,15,22.4
413,1944,11,16,27.8
414,1944,11,17,19.3
415,1944,11,18,33.6
416,1944,11,19,22.8
417,1944,11,20,15.9
418,1944,11,21,14.9
419,1944,11,22,17.8
420,1944,11,23,28.2
421,1944,11,24,21.6
422,1944,11,25,18.3
423,1944,11,26,21.8
424,1944,11,27,25
425,1944,11,28,35.1
426,1944,11,29,25.4
427,1944,11,30,16.3
428,1944,12,1,16.9
429,1944,12,2,17.9
430,1944,12,3,19.1
431,1944,12,4,27.3
432,1944,12,5,36.9
433,1944,12,6,20.7
434,1944,12,7,21.6
435,1944,12,8,34
436,1944,12,9,24.3
437,1944,12,10,22.1
438,1944,12,11,22.9
439,1944,12,12,16.8
440,1944,12,13,16.6
441,1944,12,14,20.6
442,1944,12,15,28.3
443,1944,12,16,36.5
444,1944,12,17,24.7
445,1944,12,18,28.8
446,1944,12,19,24.4
447,1944,12,20,29.7
448,1944,12,21,19.5
449,1944,12,22,18.7
450,1944,12,23,18.8
451,1944,12,24,25.7
452,1944,12,25,26.1
453,1944,12,26,27.8
454,1944,12,27,19.5
455,1944,12,28,21.7
456,1944,12,29,34.9
457,1944,12,30,27.2
458,1944,12,31,24.7
459,1945,1,1,19.3
460,1945,1,2,18
461,1945,1,3,18.3
462,1945,1,4,30.7
463,1945,1,5,21.1
464,1945,1,6,20.2
465,1945,1,7,30.2
466,1945,1,8,38.3
467,1945,1,9,27.2
468,1945,1,10,17.2
469,1945,1,11,19.2
470,1945,1,12,20.1
471,1945,1,13,22.8
472,1945,1,14,19.9
473,1945,1,15,27.2
474,1945,1,16,18.8
475,1945,1,17,20.5
476,1945,1,18,19.3
477,1945,1,19,31.9
478,1945,1,20,33.4
479,1945,1,21,22.7
480,1945,1,22,25
481,1945,1,23,23.4
482,1945,1,24,39.3
483,1945,1,25,22.3
484,1945,1,26,26.3
485,1945,1,27,21.4
486,1945,1,28,24.9
487,1945,1,29,25
488,1945,1,30,30.6
489,1945,1,31,16.4
490,1945,2,1,21
491,1945,2,2,19.6
492,1945,2,3,22.7
493,1945,2,4,34.8
494,1945,2,5,19.6
495,1945,2,6,19.3
496,1945,2,7,22.4
497,1945,2,8,35.2
498,1945,2,9,23.4
499,1945,2,10,17.9
500,1945,2,11,24.2
501,1945,2,12,19.6
502,1945,2,13,16.8
503,1945,2,14,19.6
504,1945,2,15,22.2
505,1945,2,16,19.9
506,1945,2,17,20.7
507,1945,2,18,22.9
508,1945,2,19,23.6
509,1945,2,20,24.6
510,1945,2,21,24.1
511,1945,2,22,23.3
512,1945,2,23,24.4
513,1945,2,24,24.8
514,1945,2,25,22.9
515,1945,2,26,24.4
516,1945,2,27,20.2
517,1945,2,28,17.6
518,1945,3,1,18.4
519,1945,3,2,22.4
520,1945,3,3,31.9
521,1945,3,4,26.7
522,1945,3,5,16.7
523,1945,3,6,18.2
524,1945,3,7,28.8
525,1945,3,8,20.2
526,1945,3,9,18.7
527,1945,3,10,16.9
528,1945,3,11,17.1
529,1945,3,12,16.4
530,1945,3,13,18.5
531,1945,3,14,18.2
532,1945,3,15,22.2
533,1945,3,16,20.6
534,1945,3,17,20.1
535,1945,3,18,19.7
536,1945,3,19,20.8
537,1945,3,20,18.4
538,1945,3,21,32.3
539,1945,3,22,33.5
540,1945,3,23,19.1
541,1945,3,24,21.1
542,1945,3,25,21.6
543,1945,3,26,17.2
544,1945,3,27,16.1
545,1945,3,28,19.6
546,1945,3,29,21.5
547,1945,3,30,17.3
548,1945,3,31,16.7
549,1945,4,1,16
550,1945,4,2,17.3
551,1945,4,3,20
552,1945,4,4,20.1
553,1945,4,5,17.8
554,1945,4,6,13.4
555,1945,4,7,13.8
556,1945,4,8,16.4
557,1945,4,9,17.7
558,1945,4,10,14.3
559,1945,4,11,17.1
560,1945,4,12,16.1
561,1945,4,13,17.4
562,1945,4,14,22.3
563,1945,4,15,20.5
564,1945,4,16,18.4
565,1945,4,17,16.8
566,1945,4,18,17.3
567,1945,4,19,19.7
568,1945,4,20,22.7
569,1945,4,21,26.7
570,1945,4,22,26.3
571,1945,4,23,15.4
572,1945,4,24,16.2
573,1945,4,25,16.4
574,1945,4,26,18.7
575,1945,4,27,25.3
576,1945,4,28,16.5
577,1945,4,29,15
578,1945,4,30,24.3
579,1945,5,1,18.1
580,1945,5,2,15.7
581,1945,5,3,21.1
582,1945,5,4,17.7
583,1945,5,5,21.4
584,1945,5,6,21.2
585,1945,5,7,17.9
586,1945,5,8,
587,1945,5,9,17.8
588,1945,5,10,15.7
589,1945,5,11,15.2
590,1945,5,12,17.7
591,1945,5,13,11.9
592,1945,5,14,11.5
593,1945,5,15,13.4
594,1945,5,16,13.8
595,1945,5,17,16.6
596,1945,5,18,17.1
597,1945,5,19,18.9
598,1945,5,20,19.4
599,1945,5,21,14.2
600,1945,5,22,19.3
601,1945,5,23,18.2
602,1945,5,24,16.3
603,1945,5,25,15.1
604,1945,5,26,13.4
605,1945,5,27,13
606,1945,5,28,11.6
607,1945,5,29,9.7
608,1945,5,30,14
609,1945,5,31,18.1
610,1945,6,1,18.2
611,1945,6,2,15.8
612,1945,6,3,20.2
613,1945,6,4,14.3
614,1945,6,5,14.4
615,1945,6,6,13.2
616,1945,6,7,11.5
617,1945,6,8,13.1
618,1945,6,9,12.3
619,1945,6,10,9.2
620,1945,6,11,10.8
621,1945,6,12,11.7
622,1945,6,13,13.3
623,1945,6,14,16.4
624,1945,6,15,15.3
625,1945,6,16,13.7
626,1945,6,17,16.4
627,1945,6,18,16.7
628,1945,6,19,13.4
629,1945,6,20,16.7
630,1945,6,21,17.1
631,1945,6,22,15
632,1945,6,23,14.2
633,1945,6,24,16.8
634,1945,6,25,16.2
635,1945,6,26,15.6
636,1945,6,27,16.3
637,1945,6,28,16.7
638,1945,6,29,14.5
639,1945,6,30,11.9
640,1945,7,1,15.1
641,1945,7,2,15.7
642,1945,7,3,15.8
643,1945,7,4,16.2
644,1945,7,5,11.7
645,1945,7,6,8.6
646,1945,7,7,12.2
647,1945,7,8,12.6
648,1945,7,9,12.2
649,1945,7,10,10.6
650,1945,7,11,8.8
651,1945,7,12,8.8
652,1945,7,13,10.6
653,1945,7,14,11.4
654,1945,7,15,9.6
655,1945,7,16,11.1
656,1945,7,17,9.7
657,1945,7,18,15.1
658,1945,7,19,16.1
659,1945,7,20,9.9
660,1945,7,21,9.6
661,1945,7,22,11.3
662,1945,7,23,11.6
663,1945,7,24,12.3
664,1945,7,25,10.1
665,1945,7,26,10.8
666,1945,7,27,13.8
667,1945,7,28,13.3
668,1945,7,29,17.1
669,1945,7,30,14.7
670,1945,7,31,14.3
671,1945,8,1,11.7
672,1945,8,2,12.4
673,1945,8,3,11.5
674,1945,8,4,12.5
675,1945,8,5,12.7
676,1945,8,6,17.2
677,1945,8,7,15.6
678,1945,8,8,14.1
679,1945,8,9,16.1
680,1945,8,10,15.8
681,1945,8,11,14.4
682,1945,8,12,13.6
683,1945,8,13,14.3
684,1945,8,14,16.9
685,1945,8,15,15.1
686,1945,8,16,15.8
687,1945,8,17,15.7
688,1945,8,18,16.8
689,1945,8,19,17.7
690,1945,8,20,18.7
691,1945,8,21,14.1
692,1945,8,22,10.5
693,1945,8,23,15.5
694,1945,8,24,13.8
695,1945,8,25,16.7
696,1945,8,26,15.9
697,1945,8,27,14.5
698,1945,8,28,14.7
699,1945,8,29,18.2
700,1945,8,30,18.4
701,1945,8,31,9.9
702,1945,9,1,12.2
703,1945,9,2,12.8
704,1945,9,3,17.4
705,1945,9,4,11.2
706,1945,9,5,12.1
707,1945,9,6,13.2
708,1945,9,7,15.6
709,1945,9,8,17.4
710,1945,9,9,18.2
711,1945,9,10,20.7
712,1945,9,11,19.8
713,1945,9,12,19.6
714,1945,9,13,17.3
715,1945,9,14,15.6
716,1945,9,15,14.3
717,1945,9,16,17.9
718,1945,9,17,16.8
719,1945,9,18,20.9
720,1945,9,19,18.7
721,1945,9,20,18.2
722,1945,9,21,13.6
723,1945,9,22,10.6
724,1945,9,23,12.5
725,1945,9,24,15.3
726,1945,9,25,19.6
727,1945,9,26,13.6
728,1945,9,27,16.6
729,1945,9,28,22.4
730,1945,9,29,21.2
731,1945,9,30,14.7
732,1945,10,1,12.9
733,1945,10,2,15.2
734,1945,10,3,19.2
735,1945,10,4,25.7
736,1945,10,5,20.3
737,1945,10,6,15.9
738,1945,10,7,17
739,1945,10,8,15.9
740,1945,10,9,16.4
741,1945,10,10,16.1
742,1945,10,11,17.9
743,1945,10,12,17.4
744,1945,10,13,15
745,1945,10,14,23.4
746,1945,10,15,18.8
747,1945,10,16,14.6
748,1945,10,17,15.1
749,1945,10,18,15.1
750,1945,10,19,18.9
751,1945,10,20,25.8
752,1945,10,21,28.3
753,1945,10,22,25.7
754,1945,10,23,29.9
755,1945,10,24,16.9
756,1945,10,25,20
757,1945,10,26,17.8
758,1945,10,27,16.6
759,1945,10,28,17.6
760,1945,10,29,17.7
761,1945,10,30,16.3
762,1945,10,31,20.1
763,1945,11,1,27.2
764,1945,11,2,30.7
765,1945,11,3,26
766,1945,11,4,23.3
767,1945,11,5,18.8
768,1945,11,6,20.8
769,1945,11,7,29.4
770,1945,11,8,34.9
771,1945,11,9,18.9
772,1945,11,10,12.8
773,1945,11,11,16.9
774,1945,11,12,16.6
775,1945,11,13,20.4
776,1945,11,14,27
777,1945,11,15,29.2
778,1945,11,16,29
779,1945,11,17,23
780,1945,11,18,21.6
781,1945,11,19,20.4
782,1945,11,20,18.8
783,1945,11,21,15.4
784,1945,11,22,20
785,1945,11,23,21
786,1945,11,24,33
787,1945,11,25,32.4
788,1945,11,26,22.8
789,1945,11,27,25.5
790,1945,11,28,21.7
791,1945,11,29,19.7
792,1945,11,30,20.1
793,1945,12,1,17.2
794,1945,12,2,24.3
795,1945,12,3,16.8
796,1945,12,4,16.3
797,1945,12,5,18.8
798,1945,12,6,30.4
799,1945,12,7,18.7
800,1945,12,8,18.8
801,1945,12,9,20.5
802,1945,12,10,18.6
803,1945,12,11,24.9
804,1945,12,12,24.7
805,1945,12,13,26.9
806,1945,12,14,35.7
807,1945,12,15,22.9
808,1945,12,16,26.3
809,1945,12,17,26.8
810,1945,12,18,18.9
811,1945,12,19,18.7
812,1945,12,20,28.4
813,1945,12,21,28.7
814,1945,12,22,26.6
815,1945,12,23,21.7
816,1945,12,24,25.1
817,1945,12,25,39.6
818,1945,12,26,39.8
819,1945,12,27,18.9
820,1945,12,28,19.9
821,1945,12,29,21.6
822,1945,12,30,34.1
823,1945,12,31,22.9
824,1946,1,1,22.1
825,1946,1,2,20.6
826,1946,1,3,25.2
827,1946,1,4,30.4
828,1946,1,5,23.9
829,1946,1,6,18.2
830,1946,1,7,19.6
831,1946,1,8,20.6
832,1946,1,9,32.1
833,1946,1,10,39.6
834,1946,1,11,22.4
835,1946,1,12,21.7
836,1946,1,13,39.6
837,1946,1,14,22.2
838,1946,1,15,25
839,1946,1,16,26.4
840,1946,1,17,21.8
841,1946,1,18,21.7
842,1946,1,19,25.2
843,1946,1,20,27.1
844,1946,1,21,28.2
845,1946,1,22,19.9
846,1946,1,23,25.1
847,1946,1,24,27.2
848,1946,1,25,22
849,1946,1,26,21.8
850,1946,1,27,25.3
851,1946,1,28,35.6
852,1946,1,29,20.6
853,1946,1,30,24.4
854,1946,1,31,40.9
855,1946,2,1,20.3
856,1946,2,2,23.9
857,1946,2,3,18.2
858,1946,2,4,21.3
859,1946,2,5,24.9
860,1946,2,6,35.7
861,1946,2,7,39
862,1946,2,8,18.8
863,1946,2,9,26.2
864,1946,2,10,26.8
865,1946,2,11,17.6
866,1946,2,12,20
867,1946,2,13,19.9
868,1946,2,14,19.6
869,1946,2,15,18.6
870,1946,2,16,18.6
871,1946,2,17,20.8
872,1946,2,18,26.9
873,1946,2,19,24.3
874,1946,2,20,19.7
875,1946,2,21,22.1
876,1946,2,22,27.2
877,1946,2,23,32.7
878,1946,2,24,26.3
879,1946,2,25,35.1
880,1946,2,26,19.7
881,1946,2,27,18.2
882,1946,2,28,19.4
883,1946,3,1,23.7
884,1946,3,2,20.7
885,1946,3,3,28.4
886,1946,3,4,29.2
887,1946,3,5,25.6
888,1946,3,6,20.6
889,1946,3,7,19.3
890,1946,3,8,20.4
891,1946,3,9,24.9
892,1946,3,10,14.2
893,1946,3,11,15.7
894,1946,3,12,19.4
895,1946,3,13,21.7
896,1946,3,14,27.4
897,1946,3,15,21.7
898,1946,3,16,19.2
899,1946,3,17,18.8
900,1946,3,18,18.4
901,1946,3,19,22.8
902,1946,3,20,27.2
903,1946,3,21,28.9
904,1946,3,22,28.6
905,1946,3,23,21.1
906,1946,3,24,15.9
907,1946,3,25,18.9
908,1946,3,26,17.1
909,1946,3,27,17.1
910,1946,3,28,18
911,1946,3,29,18.2
912,1946,3,30,18.3
913,1946,3,31,16.3
914,1946,4,1,17.4
915,1946,4,2,20.6
916,1946,4,3,20.4
917,1946,4,4,18.7
918,1946,4,5,17
919,1946,4,6,16.6
920,1946,4,7,15.7
921,1946,4,8,14.4
922,1946,4,9,14.6
923,1946,4,10,15.6
924,1946,4,11,18.5
925,1946,4,12,20.4
926,1946,4,13,17.6
927,1946,4,14,15.7
928,1946,4,15,17.6
929,1946,4,16,17.9
930,1946,4,17,18.3
931,1946,4,18,16.6
932,1946,4,19,16.8
933,1946,4,20,23
934,1946,4,21,22.2
935,1946,4,22,19.8
936,1946,4,23,15.1
937,1946,4,24,16.8
938,1946,4,25,15.8
939,1946,4,26,17.9
940,1946,4,27,
941,1946,4,28,16.3
942,1946,4,29,14.9
943,1946,4,30,15.3
944,1946,5,1,14.4
945,1946,5,2,19
946,1946,5,3,17.3
947,1946,5,4,19.7
948,1946,5,5,19.7
949,1946,5,6,15.1
950,1946,5,7,13.7
951,1946,5,8,20.2
952,1946,5,9,22.2
953,1946,5,10,22.4
954,1946,5,11,22
955,1946,5,12,14.9
956,1946,5,13,14.8
957,1946,5,14,12.3
958,1946,5,15,12.6
959,1946,5,16,14.6
960,1946,5,17,12.5
961,1946,5,18,14.7
962,1946,5,19,13.1
963,1946,5,20,12.7
964,1946,5,21,16.1
965,1946,5,22,13.3
966,1946,5,23,16
967,1946,5,24,20.2
968,1946,5,25,19
969,1946,5,26,18.8
970,1946,5,27,14
971,1946,5,28,16.6
972,1946,5,29,16.8
973,1946,5,30,15.6
974,1946,5,31,13.3
975,1946,6,1,13.8
976,1946,6,2,12.3
977,1946,6,3,13.6
978,1946,6,4,11.7
979,1946,6,5,13.4
980,1946,6,6,12.7
981,1946,6,7,12.3
982,1946,6,8,11.2
983,1946,6,9,15.2
984,1946,6,10,13.6
985,1946,6,11,13.8
986,1946,6,12,15.1
987,1946,6,13,12.7
988,1946,6,14,11.7
989,1946,6,15,11.7
990,1946,6,16,13.9
991,1946,6,17,13.3
992,1946,6,18,10.3
993,1946,6,19,11.9
994,1946,6,20,12.3
995,1946,6,21,9.9
996,1946,6,22,14.7
997,1946,6,23,13.7
998,1946,6,24,12.7
999,1946,6,25,11.4
1000,1946,6,26,11.1
1001,1946,6,27,12.1
1002,1946,6,28,9.9
1003,1946,6,29,11.5
1004,1946,6,30,11.8
1005,1946,7,1,12.9
1006,1946,7,2,12.6
1007,1946,7,3,12.8
1008,1946,7,4,13.8
1009,1946,7,5,14.7
1010,1946,7,6,12.7
1011,1946,7,7,14.7
1012,1946,7,8,16.7
1013,1946,7,9,13.4
1014,1946,7,10,14
1015,1946,7,11,12.8
1016,1946,7,12,16.1
1017,1946,7,13,15.9
1018,1946,7,14,14.7
1019,1946,7,15,13.8
1020,1946,7,16,15.3
1021,1946,7,17,11.6
1022,1946,7,18,14
1023,1946,7,19,13.7
1024,1946,7,20,14.9
1025,1946,7,21,15.7
1026,1946,7,22,16.6
1027,1946,7,23,13.8
1028,1946,7,24,12.9
1029,1946,7,25,13.3
1030,1946,7,26,11.8
1031,1946,7,27,13.6
1032,1946,7,28,15.3
1033,1946,7,29,14.7
1034,1946,7,30,12.7
1035,1946,7,31,12.3
1036,1946,8,1,13.6
1037,1946,8,2,13.6
1038,1946,8,3,16.2
1039,1946,8,4,17.6
1040,1946,8,5,16.7
1041,1946,8,6,13.9
1042,1946,8,7,15.1
1043,1946,8,8,16.8
1044,1946,8,9,16.5
1045,1946,8,10,18.8
1046,1946,8,11,18.1
1047,1946,8,12,14.4
1048,1946,8,13,13.7
1049,1946,8,14,
1050,1946,8,15,12.8
1051,1946,8,16,12.3
1052,1946,8,17,14.6
1053,1946,8,18,11.2
1054,1946,8,19,12.4
1055,1946,8,20,12.8
1056,1946,8,21,14.6
1057,1946,8,22,13.3
1058,1946,8,23,14.4
1059,1946,8,24,13.4
1060,1946,8,25,12.8
1061,1946,8,26,
1062,1946,8,27,12.6
1063,1946,8,28,11.7
1064,1946,8,29,12.1
1065,1946,8,30,14.6
1066,1946,8,31,14.1
1067,1946,9,1,12.4
1068,1946,9,2,12.9
1069,1946,9,3,13.8
1070,1946,9,4,15.1
1071,1946,9,5,16.2
1072,1946,9,6,11
1073,1946,9,7,14.6
1074,1946,9,8,16
1075,1946,9,9,21.6
1076,1946,9,10,18.6
1077,1946,9,11,21.6
1078,1946,9,12,17.7
1079,1946,9,13,19.4
1080,1946,9,14,14.4
1081,1946,9,15,17.6
1082,1946,9,16,16.7
1083,1946,9,17,12
1084,1946,9,18,13.3
1085,1946,9,19,15
